time,open,high,low,close,SS Line,SS Shifted,Ride Line,BUY,SELL
1759843800,23.8712,23.875,21,21.72,20.76098662448276,20.55886088559206,19.981399101468106,0,0
1759858200,21.71,22.65,21.51,21.995,20.875798238351653,20.65127379764377,19.981399101468106,0,0
1759930200,22.03,22.74,21.18,21.51,20.98909722689596,20.76098662448276,20.10040098723099,0,0
1759944600,21.515,21.5756,20.22,20.8499,21.094892067798995,20.875798238351653,20.221259845252952,0,0
1760016600,21.2,21.4056,20.49,20.5355,21.18554570395819,20.98909722689596,20.34161578302258,0,0
1760031000,20.54,21.4,20.38,21.33,21.25704238579625,21.094892067798995,20.436964602070326,0,0
1760103000,21.56,21.77,19.06,20.14,21.308696990950864,21.18554570395819,20.450410477491076,0,0
1760117400,20.14,20.3,19.01,19.015,21.33798856260931,21.25704238579625,20.49493680011094,0,0
1760362200,19.97,21.3,19.44,21.135,21.342435762805415,21.308696990950864,20.49493680011094,0,0
1760376600,21.1498,21.5,20.97,21.42,21.326541330129785,21.33798856260931,20.504917616547004,0,0
1760448600,21.21,21.92,20.13,21.715,21.30501622115073,21.342435762805415,20.504917616547004,0,0
1760463000,21.715,23.34,21.605,21.74,21.28929433742789,21.326541330129785,20.504917616547004,0,0
1760535000,23.22,23.79,20.57,20.92,21.28559377884928,21.30501622115073,20.504917616547004,0,0
1760549400,20.905,21.845,20.89,21.255,21.292410126713154,21.28929433742789,20.504917616547004,0,0
1760621400,21.37,21.44,19.1218,19.685,21.299472732234456,21.28559377884928,20.504917616547004,0,0
